PRIMARIA_INDIGENA|V82|EXISTENCIA_TOTAL_GRUPOS|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V92|PROMOVIDOS_PRIMERO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V93|PROMOVIDOS_PRIMERO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V94|PROMOVIDOS_PRIMERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V104|PROMOVIDOS_SEGUNDO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V105|PROMOVIDOS_SEGUNDO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V106|PROMOVIDOS_SEGUNDO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V116|PROMOVIDOS_TERCERO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V117|PROMOVIDOS_TERCERO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V118|PROMOVIDOS_TERCERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V128|PROMOVIDOS_CUARTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V129|PROMOVIDOS_CUARTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V130|PROMOVIDOS_CUARTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V140|PROMOVIDOS_QUINTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V141|PROMOVIDOS_QUINTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V142|PROMOVIDOS_QUINTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V152|PROMOVIDOS_SEXTO_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V153|PROMOVIDOS_SEXTO_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V154|PROMOVIDOS_SEXTO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V164|PROMOVIDOS_TOTAL_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V165|PROMOVIDOS_TOTAL_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V166|PROMOVIDOS_TOTAL_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V1614|EGRESADOS_HOMBRES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V1621|EGRESADOS_MUJERES|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V1614|EGRESADOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V1621|EGRESADOS_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V281|PRIMERO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V292|PRIMERO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V304|PRIMERO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V315|PRIMERO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V327|PRIMERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V338|SEGUNDO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V349|SEGUNDO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V360|SEGUNDO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V371|SEGUNDO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V382|SEGUNDO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V392|TERCERO_HOMBRES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V402|TERCERO_HOMBRES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V412|TERCERO_MUJERES_NI|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V422|TERCERO_MUJERES_REP|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V432|TERCERO_TOTAL|CONCENTRADO_GENERAL
PRIMARIA_INDIGENA|V441|CUARTO_HOMBRES_NI|CONCENTRADO_GENERAL
