CCT_INS_PLA|NOMBRE_INS_PLA|CV_CCT|CV_TURNO|C_TURNO|NOMBRECT|CV_ENT_ADMNISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|CV_CARRERA|C_NOM_CARRERA|CV_MODALIDAD|C_MODALIDAD|CV_OPCION_EDUCATIVA|C_OPCION_EDUCATIVA|CV_PLAN_ESTUDIO|DURACION|CV_DURACION|C_DURACION|D_NORM|CV_ESTATUS|C_CARRERA_ESTATUS|CV_MOTIVO|C_MOTIVO|SUBSISTEMA_1|SUBSISTEMA_2|SUBSISTEMA_3|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V272|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V258|V259|V260|V261|V262|V263|V264|V265|V266|V267|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V63|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V313|V314|V315|V316|V317|V318|V319|V320|V321|V322|V323|V324|V325|V326|V327|V328|V329|V330|V331|V332|V333|V334|V335|V336|V337|V338|V339|V340|V341|V342|V343|V344|V345|V346|V146|V147|V148|V149|V150|V151|V152|V153|V154|V155|V156|V157|V158|V159|V160|V161|V162|V163|V164|V165|V166|V167|V168|V169|V170|V171|V172|V173|V174|V175|V176|V177|V178|V179|V180|V181|V182|V183|V184|V185|V186|V187|V188|V189|V190|V191|V192|V193|V194|V195|V196|V197|V198|V199|V200|V201|V202|V203|V204|V205|V206|V207|V208|V209|V210|V211|V212|V213|V214|V215|V216|V217|V218|V219|V220|V221|V222|V223|V224|V225|V226|V227|V228|V229|V230|V231|V232|V233|V234|V235|V236|V237|V238|V239|V240|V241|V242|V243|V244|V245|V246|V247|V248|V249|V250|V251|V252|V253|V254|V255|V256|V257|E302|V303|E304|V305|E306|V307|E308|V309|V347|V348|V349|V310|V311|V312|FECHA_ENTREGA|C_OBSERVACION|
06MSU0056L|UNIVERSIDAD IUAC DE MÉXICO|06PSU0059F|4|DISCONTINUO|UNIVERSIDAD IUAC DE MÉXICO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE NIGROMANTE|82|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|7012400029|MAESTRÍA EN DOCENCIA ESPECIALIZADA EN EDUCACIÓN MEDIA SUPERIOR|2|MIXTA|3|MIXTA|2021|4|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|1|0|0|2021|7|30|0|0|0|4|0|0|1|0|0|0|87|0|0|0|1|3|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|30|0|1|1|0|0|1|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|1|1|2|0|0|2|0|0|0|0|0|0|0|2|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-30||
06MSU0056L|UNIVERSIDAD IUAC DE MÉXICO|06PSU0059F|4|DISCONTINUO|UNIVERSIDAD IUAC DE MÉXICO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE NIGROMANTE|82|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|7042500163|MAESTRÍA EN ADMINISTRACIÓN Y GESTIÓN DE LOS SERVICIOS DE ENFERMERÍA|2|MIXTA|3|MIXTA|2022|4|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|1|0|0|2022|11|7|0|0|0|4|0|0|1|0|0|0|87|0|0|0|1|3|1|13|14|1|28|29|0|0|4|24|28|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|30|2|2|4|0|0|4|0|4|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|4|0|4|0|0|4|0|0|0|0|0|0|0|1|1|0|2|4|2|2|4|0|0|0|3|14|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|16|21|0|0|0|2|0|0|0|1|0|3|0|0|0|5|0|0|5|2|0|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|21|0|21|0|0|0|0|0|0|0|0|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|2|7|9|0|0|2|4|6|0|0|0|4|4|0|0|5|16|21|0|0|21|0|0|0|0|0|0|0|21|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-30||
06MSU0056L|UNIVERSIDAD IUAC DE MÉXICO|06PSU0059F|4|DISCONTINUO|UNIVERSIDAD IUAC DE MÉXICO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE NIGROMANTE|82|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|8012400001|DOCTORADO EN EDUCACIÓN MEDIA SUPERIOR CON ÉNFASIS EN PEDAGOGÍA DOCENTE|2|MIXTA|3|MIXTA|2021|6|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|1|0|2021|7|30|0|0|0|6|0|0|1|0|0|0|240|0|0|0|1|3|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|30|0|1|1|0|0|0|1|1|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|2|2|0|0|2|0|0|0|0|0|0|0|2|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-30||
06MSU0056L|UNIVERSIDAD IUAC DE MÉXICO|06PSU0059F|4|DISCONTINUO|UNIVERSIDAD IUAC DE MÉXICO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE NIGROMANTE|82|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|8031300044|DOCTORADO EN FILOSOFÍA, GOBIERNO Y POLÍTICAS PÚBLICAS PH. D.|2|MIXTA|3|MIXTA|2021|6|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|1|0|2021|7|30|0|0|0|6|0|0|1|0|0|0|280|0|0|0|1|3|1|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|30|1|0|1|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|2|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|1|0|1|0|0|0|0|0|0|0|3|0|3|0|0|3|0|0|0|0|0|0|0|3|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-30||
06MSU0056L|UNIVERSIDAD IUAC DE MÉXICO|06PSU0059F|4|DISCONTINUO|UNIVERSIDAD IUAC DE MÉXICO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE NIGROMANTE|82|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|8042100067|DOCTORADO EN ALTA DIRECCIÓN Y POLÍTICAS EDUCATIVAS|2|MIXTA|3|MIXTA|2021|6|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|1|0|2021|7|30|0|0|0|6|0|0|1|0|0|0|280|0|0|0|1|3|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|30|1|0|1|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|2|0|0|2|0|0|0|0|0|0|0|2|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-30||
06MSU0056L|UNIVERSIDAD IUAC DE MÉXICO|06PSU0059F|4|DISCONTINUO|UNIVERSIDAD IUAC DE MÉXICO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE NIGROMANTE|82|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|8042500035|DOCTORADO EN GERENCIA Y PEDAGOGÍA HOSPITALARIA|2|MIXTA|3|MIXTA|2023|6|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|1|0|2023|5|3|0|0|0|6|0|0|1|0|0|0|240|0|0|0|1|3|1|1|2|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|30|0|1|1|0|0|0|1|1|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|3|0|2|1|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|1|1|0|0|1|2|3|0|0|3|0|0|0|0|0|0|0|3|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-30||
06MSU0007C|UNIVERSIDAD ITECCE|06PSU0061U|4|DISCONTINUO|UNIVERSIDAD ITECCE|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|AVENIDA MERCED CABRERA|375|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|7033100064|MAESTRÍA EN DERECHO FAMILIAR|2|MIXTA|3|MIXTA|2021|4|5|CUATRIMESTRES|1211000|2|Latencia|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-31||
06MSU0059I|SICARDMEX|06PSU0062T|4|DISCONTINUO|SICARDMEX|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|CALLE CHANXOPAN|185|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|6071700007|ESPECIALIDAD EN DISEÑO Y COORDINACIÓN DE PROYECTOS BIM E INGENIERÍA DE COSTOS|2|MIXTA|3|MIXTA|2021|2|6|BLOQUES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|1|0|0|2021|6|1|0|0|0|2|0|0|0|0|0|1|52|0|0|0|1|1|5|4|9|5|4|9|0|0|5|4|9|0|0|0|0|0|0|0|0|0|0|0|0|2025|8|1|9|5|4|9|0|0|9|0|9|5|4|9|0|0|0|0|0|0|0|3|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|9|3|6|0|0|9|0|0|0|0|2|0|1|0|3|2|1|9|5|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|9|0|0|0|0|0|0|0|0|3|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|9|3|6|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|2|3|0|0|2|0|2|0|0|1|0|1|0|0|5|4|9|0|0|9|0|0|0|0|0|0|0|9|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-10-20||
06MSU0061X|INSTITUTO VIRTUAL DE EDUCACIÓN SUPERIOR DE COLIMA INVESCO|06PSU0063S|4|DISCONTINUO|INSTITUTO VIRTUAL DE EDUCACIÓN SUPERIOR DE COLIMA INVESCO|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE GENERAL SILVERIO NÚÑEZ|507|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|7011500003|MAESTRÍA EN EDUCACIÓN|3|NO ESCOLARIZADA|9|EN LÍNEA O VIRTUAL|2022|5|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|1|0|0|2022|1|7|0|0|0|5|0|0|1|0|0|0|78|0|0|0|1|3|40|49|89|17|49|66|0|0|17|49|66|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|1|50|16|28|44|0|0|44|0|44|16|28|44|0|0|1|0|0|0|0|27|0|0|3|5|0|4|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|44|27|17|0|0|44|2|0|0|2|1|4|2|2|7|5|19|44|53|48|101|0|0|0|44|38|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|97|86|183|0|0|0|1|0|0|0|0|121|0|0|5|14|0|4|0|21|9|0|0|5|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|183|121|62|0|0|0|0|0|0|0|0|183|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|3|9|0|0|0|0|0|0|0|0|0|0|0|0|4|8|12|0|0|6|0|6|0|0|4|9|13|0|0|7|8|15|0|0|4|0|4|0|0|23|13|36|0|0|28|29|57|0|0|15|16|31|0|0|97|86|183|0|0|183|0|0|0|0|0|0|0|183|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-11-03||
06MSU0062W|UNIVERSIDAD DE LA INNOVACIÓN Y DEL CONOCIMIENTO|06PSU0064R|4|DISCONTINUO|UNIVERSIDAD DE LA INNOVACIÓN Y DEL CONOCIMIENTO|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|AVENIDA PABLO SILVA GARCÍA|175|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|6011400018|ESPECIALIDAD EN TECNOLOGÍA DE LA INNOVACIÓN EDUCATIVA|3|NO ESCOLARIZADA|5|VIRTUAL|2022|3|12|MODULAR|1211000|2|Latencia|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-11-03||
06MSU0062W|UNIVERSIDAD DE LA INNOVACIÓN Y DEL CONOCIMIENTO|06PSU0064R|4|DISCONTINUO|UNIVERSIDAD DE LA INNOVACIÓN Y DEL CONOCIMIENTO|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|AVENIDA PABLO SILVA GARCÍA|175|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|6022600012|ESPECIALIDAD EN FILOSOFÍA Y ÉTICA DE LA INNOVACIÓN|3|NO ESCOLARIZADA|5|VIRTUAL|2022|3|12|MODULAR|1211000|2|Latencia|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-11-03||
06MSU0062W|UNIVERSIDAD DE LA INNOVACIÓN Y DEL CONOCIMIENTO|06PSU0064R|4|DISCONTINUO|UNIVERSIDAD DE LA INNOVACIÓN Y DEL CONOCIMIENTO|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|AVENIDA PABLO SILVA GARCÍA|175|PRIVADO|PRIVADO|4|SUPERIOR|1|SUPERIOR|1|LICENCIATURA Y POSGRADO|0|NO APLICA|0|NO APLICA|6041100063|ESPECIALIDAD EN DISEÑO Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN DE AGRONEGOCIOS|3|NO ESCOLARIZADA|5|VIRTUAL|2021|3|5|CUATRIMESTRES|1211000|1|Activa|0||EDUCACIÓN SUPERIOR|UNIVERSIDADES PARTICULARES|UNIVERSIDADES PARTICULARES|2025|1|0|0|2021|6|21|0|0|0|3|0|0|1|0|0|0|72|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2025|9|8|10|1|0|1|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0||0||0||0||0|0|0|0|0|0|0|2025-11-03||
