CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V216|V217|V218|V219|V220|V221|V222|V223|V224|V225|V226|V227|V228|V229|V230|V231|V232|V233|V234|V235|V236|V237|V238|V239|V240|V241|V242|V243|V244|V245|V255|V256|V257|V258|V259|V260|V261|V262|V263|V264|V265|V266|V57|V58|V59|V60|V61|V62|V63|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|V149|V150|V151|V152|V153|V154|V155|V156|V157|V158|V159|V160|V161|V162|V163|V164|V165|V166|E167|V168|V169|V170|V171|V172|V173|V174|V175|V176|V177|E178|V179|V180|V181|V182|V183|V184|V185|V186|V187|V188|E189|V190|V191|V192|V193|V194|V195|V196|V197|V198|V199|V200|V201|V202|V203|V204|V205|V206|V207|V208|V209|V210|V211|V212|V213|V214|V215|FECHA_ENTREGA|C_OBSERVACION|
06EBT0039N|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|009|TECOMÁN|0001|TECOMÁN|CALLE RIO UZUMACINTA|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|22/10/2025|SE CAMBIO DE DIRECTORA ANTES ROSA ELVA CALLEROS ANGUIANO ENSU LUGAR SANDRA JULIA OCHOA SALAZAR .SE SOLICITA CORREJIR DOMICILLIO  CALLE FIDEL CASTRO .ESQCON CAMPANARIO COL.AMALIA SOLORZANO|
06EBT0041B|2|VESPERTINO|ESTEFANIA DIAZ|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0014|JALA|NINGUNO NINGUNO|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|4|2|12|0|0|0|0|1|5|4|2|12|0|0|0|0|1|5|4|2|12|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|19/10/2025||
06EBT0044Z|2|VESPERTINO|MARIA RUIZ|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|CALLE AGUILAS |0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|2|0|0|0|1|0|1|0|0|2|0|0|0|1|0|1|0|0|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|22/10/2025|SE HIZO CAMBIO DE DIREC/ENC. ESTABA ROCÍO AVRIL AYALA RODRIGUEZ, QUEDANDO, MARIA DEL CARMEN ROQUE RAMIREZ.|
06EBT0048V|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|002|COLIMA|0055|EL ASTILLERO DE ABAJO|NINGUNO NINGUNO|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1|1|2|8|0|0|1|1|2|1|1|2|8|0|0|1|1|2|1|1|2|8|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|18/10/2025||
06EBT0049U|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0007|BUENAVISTA|CALLE LÁZARO CÁRDENAS|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|04/11/2025||
06EBT0050J|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0021|SAN JOAQUÍN|CALLE CASA DE USOS MULTIPLES|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|1|3|7|0|0|0|0|1|2|1|3|7|0|0|0|0|1|2|1|3|7|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|28/10/2025||
06EBT0051I|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|006|IXTLAHUACÁN|0030|LA PRESA (BARRANCA DEL REBOZO)|CALLE JOSEFA ORTIZ DE DOMINGUEZ|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|1|1|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|2|0|0|0|1|1|0|0|0|2|0|0|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|21/10/2025||
06EBT0052H|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|007|MANZANILLO|0001|MANZANILLO|ANDADOR PE?A BLANCA|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|2|3|5|13|3|0|0|0|0|2|3|5|13|3|0|0|0|0|2|3|5|13|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|22/10/2025|CAMBIO DE DIRECTORA ANTERIOR LIVIER CASTILLO ANGULO, ACTUAL MERCEDES MONCERRAT SILVA AVALOS|
06EBT0056D|2|VESPERTINO|MANUEL M. DIEGUEZ NORTE|06|COLIMA|06|COLIMA|010|VILLA DE ÁLVAREZ|0001|CIUDAD DE VILLA DE ÁLVAREZ|CALLE CONSTELACION|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|5|2|0|13|0|0|0|1|5|5|2|0|13|0|0|0|0|4|4|2|0|10|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|22/10/2025|SE HIZO CAMBIO DE DIREC/ENC. ESTABA CARMEN PATRICIA RODRIGUEZ PULIDO, QUEDANDO, MARIA DE LOURDES HUERTA FARIAS.|
06EBT0057C|2|VESPERTINO|CENTRO DE ECONOMIA DOMESTICA|06|COLIMA|06|COLIMA|007|MANZANILLO|0001|MANZANILLO|CAMINO HACIA LAS HUMEDADES|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|6|13|0|0|0|0|0|3|4|6|13|0|0|0|0|0|3|4|6|13|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|22/10/2025|DE FAVOR ACTUALIZAR DOMICILIO|
06EBT0058B|2|VESPERTINO|LUISA RUIZ|06|COLIMA|06|COLIMA|003|COMALA|0035|SUCHITLÁN|CALLE ATMOSFERICA|28|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|7|5|2|1|22|0|0|0|7|7|5|2|1|22|0|0|0|7|7|5|2|1|22|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|19/10/2025||
06EBT0060Q|4|DISCONTINUO|CENTRO DE ECONOMÍA DOMÉSTICA|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE MEXICALI|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|2|1|2|1|0|9|0|1|2|2|1|2|1|0|9|0|1|2|2|1|2|1|0|9|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|18/10/2025||
06EBT0061P|2|VESPERTINO|MA. REFUGIO MARISCAL|06|COLIMA|06|COLIMA|004|COQUIMATLÁN|0001|COQUIMATLÁN|CALLE EJIDO JALA|299|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|3|3|10|0|0|0|0|2|2|3|3|10|0|0|0|0|2|2|3|3|10|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|21/10/2025|SE HIZO CAMBIO DE DIRECTORA, ESTABA, MARGARITA VELAZQUEZ MURGUÍA, SE CAMBIO A GABRIELA RAMOS PADILLA|
06EBT0062O|2|VESPERTINO|SUSANA FARIAS|06|COLIMA|06|COLIMA|009|TECOMÁN|0001|TECOMÁN|CALLE RIO UZUMACINTA|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|4|6|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|4|7|3|4|7|16|21|8|70|4|7|3|4|7|16|21|8|70|4|7|3|4|7|16|21|8|70|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|4|0|0|0|4|4|14/10/2025||
06EBT0063N|2|VESPERTINO|MA. GUADALUPE VIZCARRA|06|COLIMA|06|COLIMA|005|CUAUHTÉMOC|0001|CUAUHTÉMOC|CALLE LIBERTAD|50|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|3|3|0|10|0|0|0|1|3|3|3|0|10|0|0|0|1|3|3|3|0|10|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|1|28/10/2025||
06EBT0064M|2|VESPERTINO|JUANA URSUA|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE HERIBERTO JARA|1007|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|6|2|13|0|0|0|0|2|3|6|2|13|0|0|0|0|2|3|6|2|13|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|2|0|0|0|2|2|18/10/2025||
06EBT0065L|2|VESPERTINO|MARGARITA RODRIGUEZ PAZ|06|COLIMA|06|COLIMA|002|COLIMA|0001|COLIMA|CALLE AQUILES SERDÁN|0|PÚBLICO|ESTATAL|5|CAPACITACIÓN|1|FORMACIÓN PARA EL TRABAJO|1|FORMACIÓN PARA EL TRABAJO|0|NO APLICA|0|NO APLICA||||4|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|3|5|3|7|9|5|38|3|3|3|5|3|7|9|5|38|3|3|3|5|3|7|9|5|38|0|0|0|0|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|4|0|0|0|4|4|25/10/2025|CAMBIAR POR FAVOR DOMICILIO: Andador Isla Socorro #530, Colonia La Albarrada II,Colima. |
