CV_CCT|CV_TURNO|TURNO|NOMBRECT|CV_ENT_ADMINISTRATIVA|ENT_ADMINISTRATIVA|CV_ENT_INMUEBLE|ENTIDAD_INMUEBLE|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|CV_SERVICION1|TIPO|CV_SERVICION2|NIVEL|CV_SERVICION3|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|V134|V135|V64|V65|V66|V67|V68|V69|V70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|V94|V95|V96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V136|V137|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|E133|V138|V139|FECHA_ENTREGA|C_OBSERVACION
04FIC0291L|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|360|NUEVA DELICIAS II|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|7|0|0|0|0|0|0|0|1|5|0|0|0|0|0|1|1|2|2|1|3|0|1|1|0|1|1|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0292K|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|361|NUEVA ESPERANZA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|7|1|0|0|0|0|0|0|0|0|1|1|1|0|1|2|3|5|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0293J|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|361|NUEVA ESPERANZA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|6|0|0|0|0|0|1|1|2|1|0|1|1|2|3|1|0|1|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0294I|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|366|LA NUEVA LUCHA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|5|6|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1|1|0|2|2|1|2|3|1|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0295H|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|369|SAN MANUEL NUEVO CANUTILLO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|4|9|13|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|1|3|4|1|4|5|2|2|4|4|9|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|15|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0296G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|372|NUEVO COMALCALCO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|5|0|0|0|0|0|0|0|1|3|0|0|0|0|0|1|1|2|4|1|5|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|4|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0297F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|381|LA OLLA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|6|1|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0298E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|382|PABLO GARCÍA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|0|1|7|1|0|0|0|0|0|1|1|0|0|0|0|0|0|4|3|7|4|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|1|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0299D|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|382|PABLO GARCÍA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|5|8|0|0|0|0|0|0|0|0|7|1|0|0|0|0|1|0|1|1|1|2|0|3|3|1|1|2|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|1|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0300C|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|401|EL PARAGUAS|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|7|4|11|0|0|0|0|0|0|0|3|8|0|0|0|0|0|1|1|2|3|2|5|2|1|3|4|2|6|10|6|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|12|0|0|12|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0301B|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|412|EL PEDREGAL|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|6|3|9|0|0|0|0|0|0|0|0|8|0|0|0|0|0|1|0|1|2|1|3|2|1|3|1|1|2|6|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0302A|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|428|EL POCITO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|2|2|1|1|2|3|0|3|0|0|0|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0303Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|435|EL PORVENIR|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|1|7|0|0|0|2|2|1|3|4|2|1|3|1|0|1|0|0|0|4|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0304Z|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|453|EL RAMONAL|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|3|6|0|1|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|5|4|9|0|1|0|0|0|0|0|0|9|0|0|0|0|0|0|3|3|2|0|2|1|2|3|0|0|0|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|0|0|9|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0305Y|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|454|EL PIMIENTAL DOS|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|7|2|9|0|0|0|0|0|0|0|0|9|0|0|0|1|1|0|1|1|3|2|5|1|0|1|2|1|3|6|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|10|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0306X|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|517|SAN DIMAS|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|3|3|6|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1|1|2|2|4|1|0|1|3|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0307W|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|546|SAN JOSÉ DE LAS MONTAÑAS|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|1|6|0|0|0|0|0|1|3|4|3|1|4|0|0|0|0|0|0|4|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|7|1|0|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0308V|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|551|SAN JUAN|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|8|12|0|0|0|0|0|0|0|0|12|0|0|0|0|0|0|2|2|3|4|7|1|2|3|0|0|0|4|8|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|12|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0309U|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|566|SAN MIGUEL|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|5|7|0|0|0|0|0|0|0|1|6|0|0|0|0|0|0|1|1|0|2|2|1|1|2|1|1|2|2|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0310J|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|576|SAN RAFAEL DEL RÍO CARIBE|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|4|4|0|0|0|0|0|0|0|1|7|8|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|1|2|3|0|1|1|0|4|4|1|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|13|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0311I|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|602|SANTA LUCÍA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|1|2|3|0|2|0|0|0|0|0|2|2|4|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|6|9|0|4|0|0|0|0|0|0|8|1|0|0|0|0|0|1|1|1|3|4|1|0|1|1|2|3|3|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|1|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0312H|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|616|SANTO DOMINGO|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|4|6|0|0|0|0|0|0|0|1|5|0|0|0|0|0|0|0|0|1|0|1|1|3|4|0|1|1|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|0|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0313G|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|629|SOLIDARIDAD|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|4|3|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|1|1|1|0|1|1|2|3|2|0|2|4|3|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|7|1|0|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0314F|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|635|EL TABLÓN|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|6|10|0|0|0|0|0|0|0|2|8|0|0|0|0|0|1|1|2|3|1|4|0|4|4|0|0|0|4|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|8|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0315E|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|638|EL TAZIZTAL|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|4|5|9|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|1|0|1|2|1|3|1|4|5|4|5|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|8|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0316D|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|651|LA TÓMBOLA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|3|0|3|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|8|0|0|0|0|0|0|0|0|7|0|0|0|0|0|1|2|3|2|0|2|0|0|0|0|0|0|3|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|7|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0317C|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|670|EL TULIPÁN (EL IMPOSIBLE)|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|1|3|0|0|0|0|0|0|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|7|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|2|2|4|1|1|2|0|1|1|3|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|6|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0318B|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|677|LA UNIÓN (DOS ARROYOS)|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|5|0|0|2|0|2|1|0|1|1|2|3|0|0|0|0|0|0|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0319A|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|694|LA ZANJA (LA PALMA)|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|5|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1|1|2|1|3|0|1|1|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|5|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
04FIC0320Q|4|DISCONTINUO|CENTRO DE APOYO A LA EDUCACIÓN INICIAL DEL CONAFE|4|CAMPECHE|4|CAMPECHE|11|CANDELARIA|811|LA PEREGRINA|CALLE NINGUNO|0|PÚBLICO|FEDERAL|0||0||0||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|4|0|0|0|0|0|0|0|5|2|7|0|0|0|0|0|0|0|6|5|11|0|0|0|0|0|0|0|0|11|1|0|0|0|0|0|0|0|1|0|1|1|1|2|5|3|8|7|4|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|1|0|12|0|1|1|0|0|0|0|0|1|NO ESPECIFICADO|0|1|17/12/2024|
